id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
2913,closed,onodera-punpun,false,arfon,false,41,1,0,41,0
2909,closed,MadcapJake,false,pchaigno,false,255,4,0,0,254
2904,closed,burkovsky,false,burkovsky,false,0,7,0,0,0
2890,closed,jamesqo,false,pchaigno,false,260,3,260,0,0
2888,open,arfon,false,null,false,null,2,0,0,null
2885,closed,arfon,false,arfon,false,48,13,48,0,0
2881,closed,eyolfson,false,pchaigno,false,113,3,1,112,0
2878,closed,petrSchreiber,false,pchaigno,false,109,8,108,0,0
2874,open,rptb1,false,null,false,null,13,19,0,null
2872,closed,joseluis,false,arfon,false,0,1,0,0,0
2867,closed,jplatte,false,arfon,false,0,2,0,0,0
2865,closed,ghost,false,null,false,0,2,0,0,0
2864,closed,jordwalke,false,arfon,false,0,1,0,0,0
2862,closed,jadencarver,false,jadencarver,false,0,0,null,null,null
2860,closed,amueller,false,amueller,false,0,3,0,0,0
2859,closed,adamralph,false,pchaigno,false,276,1,0,276,0
2854,closed,matipan,false,arfon,false,0,2,0,0,0
2852,closed,ghost,false,arfon,false,15,4,0,0,14
2850,closed,michaelblyons,false,arfon,false,14,3,15,0,1
2849,closed,bomjacob,false,arfon,false,18,17,18,0,0
2841,closed,kusma,false,arfon,false,18,6,0,0,18
2840,closed,luchillo17,false,arfon,false,2,3,0,2,0
2839,closed,TWiStErRob,false,pchaigno,false,292,5,291,0,0
2835,open,maandree,false,null,false,null,4,0,0,null
2830,closed,sevvie,false,arfon,false,0,8,0,0,0
2829,closed,50Wliu,false,50Wliu,false,1,3,1,0,0
2828,closed,FarbodSalamat-Zadeh,false,arfon,false,7,6,1,6,0
2823,open,shrmnk,false,null,false,null,5,24,2,null
2820,closed,pyk,false,pyk,false,0,2,0,0,0
2819,closed,triska,false,arfon,false,0,3,0,0,0
2818,closed,FarbodSalamat-Zadeh,false,FarbodSalamat-Zadeh,false,1,15,707,0,705
2817,closed,fntlnz,false,arfon,false,44,1,0,0,44
2816,closed,alexandermendes,false,alexandermendes,false,0,2,0,0,0
2815,closed,bpierre,false,arfon,false,47,4,48,0,1
2814,closed,onebree,false,onebree,false,0,2,0,0,0
2810,closed,chrisarcand,false,chrisarcand,false,339,2,16,323,0
2806,closed,GeorgeL9,false,GeorgeL9,false,0,0,null,null,null
2802,closed,c-lipka,false,arfon,false,57,1,0,57,0
2801,closed,c-lipka,false,arfon,false,57,5,57,0,0
2799,closed,yarwelp,false,arfon,false,25,2,0,25,0
2795,closed,carlsmith,false,arfon,false,0,3,0,0,0
2793,closed,foxx,false,arfon,false,1,2,0,0,0
2791,closed,kirbyfan64,false,kirbyfan64,false,1,2,0,0,0
2790,closed,vputsenko,false,pchaigno,false,345,5,181,0,164
2789,closed,kentfredric,false,arfon,false,22,2,18,3,0
2787,closed,hakusaro,false,arfon,false,195,2,179,3,12
2785,closed,IngwiePhoenix,false,arfon,false,71,1,0,0,71
2781,closed,chorny,false,arfon,false,11,1,0,1,10
2780,open,jamesqo,false,null,false,null,4,347,10,null
2779,closed,rufinus,false,arfon,false,0,2,0,0,0
