id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
2792,closed,larsxschneider,false,ttaylorr,true,0,2,0,0,0
2791,closed,matthiasroder,false,ttaylorr,true,16,6,16,0,0
2787,closed,swaingyanranjan,false,ttaylorr,true,0,4,3,0,3
878,open,tpdownes,false,null,false,null,21,79,0,null
874,closed,joshterrill,false,technoweenie,false,0,1,0,0,0
873,closed,jleppert,false,technoweenie,false,1,4,1,0,0
872,closed,jleppert,false,technoweenie,false,0,0,null,null,null
871,closed,ghost,false,technoweenie,false,53,3,53,0,0
870,closed,larsxschneider,false,technoweenie,false,69,5,0,0,69
867,closed,strich,false,ttaylorr,true,872,6,879,0,7
866,closed,dentuzhik,false,ttaylorr,true,872,4,872,0,0
865,open,whitneyit,false,ttaylorr,true,null,21,455,0,null
864,open,dentuzhik,false,null,false,null,6,887,0,null
859,closed,pearswj,false,pearswj,false,83,4,3,0,79
858,open,AndreTInfante,false,null,false,null,23,752,0,null
854,open,prudhomm,false,null,false,null,9,233,1,null
853,closed,pajapro,false,ttaylorr,true,366,15,805,1,440
852,closed,edwinb24,false,ttaylorr,true,877,5,875,2,0
849,closed,edwinb24,false,technoweenie,false,0,3,0,0,0
848,closed,technoweenie,false,ttaylorr,true,791,0,null,null,null
847,closed,technoweenie,false,technoweenie,false,433,1,0,413,20
846,open,Mailbot,false,null,false,null,19,250,0,null
845,closed,dluksza,false,ttaylorr,true,879,5,879,0,0
844,closed,technoweenie,false,technoweenie,false,150,12,54,96,0
841,closed,autious,false,technoweenie,false,175,1,0,175,0
840,closed,technoweenie,false,ttaylorr,true,881,5,881,0,0
839,closed,technoweenie,false,ttaylorr,true,626,0,null,null,null
836,closed,tampe125,false,tampe125,false,3,6,3,0,0
835,closed,ve3,false,ttaylorr,true,873,2,870,2,0
834,closed,gurugray,false,ttaylorr,true,629,4,629,0,0
833,closed,sepastian,false,sepastian,false,14,10,290,0,276
832,closed,dangold1138,false,ttaylorr,true,875,13,875,0,0
829,closed,stolpeo,false,ttaylorr,true,631,13,631,0,0
827,closed,AndrewJDR,false,AndrewJDR,false,8,2,7,0,0
826,closed,rBatt,false,ttaylorr,true,877,14,877,0,0
825,closed,zite,false,ttaylorr,true,877,1,0,0,877
824,closed,WillHipschman,false,ttaylorr,true,633,2,633,0,0
823,closed,simwodb1,false,simwodb1,false,0,0,null,null,null
819,closed,shana,true,sschuberth,false,412,4,412,0,0
817,closed,datalogics-bhaugen,false,ttaylorr,true,637,6,637,0,0
815,closed,rBatt,false,technoweenie,false,0,19,0,0,0
814,closed,rasky,false,rasky,false,0,1,0,0,0
813,closed,rasky,false,ttaylorr,true,884,3,884,0,0
811,closed,difro,false,ttaylorr,true,884,5,884,0,0
810,open,bitshifter,false,null,false,null,3,692,0,null
809,closed,seymour1,false,technoweenie,false,0,3,0,0,0
808,closed,Leviathan1753,false,technoweenie,false,192,3,191,0,0
805,closed,hayesmaker,false,technoweenie,false,3,5,573,0,570
804,closed,benelot,false,technoweenie,false,4,1,0,0,4
802,open,AndrewJDR,false,null,false,null,11,642,0,null
800,closed,gogodave,false,technoweenie,false,12,14,20,0,8
799,closed,strich,false,strich,false,152,22,156,0,3
