id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
307,closed,smhinsey,false,smhinsey,false,0,3,1,0,1
306,closed,technicalpickles,true,tombell,false,8,5,7,0,0
305,closed,travisjeffery,false,tombell,false,0,3,0,0,0
303,closed,sirkitree,false,tombell,false,0,2,0,0,0
300,closed,iamsk,false,tombell,false,0,1,0,0,0
295,closed,technicalpickles,true,tombell,false,0,4,0,0,0
293,closed,ethank,false,ethank,false,0,4,5,0,5
292,closed,brock,false,tombell,false,0,4,0,0,0
289,closed,stuartf,false,tombell,false,0,7,20,0,20
288,closed,stuartf,false,tombell,false,0,1,0,0,0
287,closed,samstarling,false,tombell,false,0,20,1443,0,1443
286,closed,siznax,false,siznax,false,0,3,0,0,0
284,closed,amoslanka,false,tombell,false,15,0,null,null,null
281,closed,ryansch,false,tombell,false,6,8,6,0,0
280,closed,atmos,false,tombell,false,264,4,0,263,0
279,closed,laurentkempe,false,tombell,false,0,3,1,0,1
277,closed,jmagnuss,false,tombell,false,0,2,2,0,2
275,closed,jk,false,tombell,false,0,12,68,0,68
269,closed,bhardin,false,tombell,false,3,0,null,null,null
268,closed,bsorensen,false,tombell,false,0,5,62,0,62
267,closed,zgohr,false,atmos,false,0,2,0,0,0
266,closed,danielmurphy,false,tombell,false,0,2,0,0,0
263,closed,amaltson,false,tombell,false,0,3,0,0,0
262,closed,marijn,false,atmos,false,0,2,0,0,0
260,closed,tombell,false,tombell,false,23,0,null,null,null
259,closed,amaltson,false,tombell,false,0,1,0,0,0
258,closed,trobrock,false,tombell,false,0,1,0,0,0
256,closed,tombell,false,tombell,false,15,1,0,15,0
255,closed,atmos,false,atmos,false,10,7,3,6,0
252,closed,mbixby,false,atmos,false,0,1,0,0,0
251,closed,stuartf,false,tombell,false,15,3,3,15,3
250,closed,amfeng,false,amfeng,false,0,5,0,0,0
249,closed,atmos,false,atmos,false,886,20,1099,0,212
1351,closed,matteoredaelli,false,bkeepers,true,0,2,0,0,0
1341,closed,rqc,false,stale[bot],false,102,3,95,0,7
1338,open,timkinnane,false,null,false,null,9,113,0,null
1333,closed,Norgerman,false,technicalpickles,true,0,1,0,0,0
1327,open,bkeepers,true,null,false,null,12,120,0,null
1324,closed,nishizuka,false,mose,false,1,5,1,0,0
1322,closed,bkeepers,true,bkeepers,true,7,3,6,1,0
248,closed,catchamonkey,false,catchamonkey,false,0,6,0,0,0
246,closed,catchamonkey,false,catchamonkey,false,0,2,0,0,0
245,closed,mikebridge,false,tombell,false,0,6,0,0,0
244,closed,ilkka,false,tombell,false,8,4,1,0,7
240,closed,jimmycuadra,false,tombell,false,14,2,0,0,13
239,closed,chip,false,chip,false,0,11,0,0,0
238,closed,iAladdin,false,tombell,false,0,3,0,0,0
236,closed,tombell,false,tombell,false,11,14,298,1,288
235,closed,iangreenleaf,false,atmos,false,0,3,9,0,9
234,closed,tombell,false,tombell,false,22,2,0,3,18
233,closed,alxgsv,false,tombell,false,0,7,1504,0,1504
232,closed,benhamill,false,technicalpickles,true,1236,16,1236,0,0
231,closed,hakusaro,false,tombell,false,23,7,21,1,0
230,closed,iangreenleaf,false,atmos,false,0,3,0,0,0
227,closed,alexgodin,false,tombell,false,0,9,36,0,35
226,closed,dabrahams,false,tombell,false,0,1,0,0,0
225,closed,alexgodin,false,tombell,false,0,1,0,0,0
223,closed,lucassmagal,false,tombell,false,1,2,1,0,0
222,closed,stewart,false,stewart,false,0,6,0,0,0
216,closed,mdornseif,false,tombell,false,0,8,6,0,6
215,closed,remik,false,atmos,false,0,1,0,0,0
214,closed,patcon,false,tombell,false,0,0,null,null,null
213,closed,trvrplk,false,tombell,false,0,2,1,0,1
212,closed,zomble,false,tombell,false,0,12,104,0,104
207,closed,r96941046,false,tombell,false,0,1,0,0,0
205,closed,skalnik,true,skalnik,true,0,6,0,0,0
203,closed,skalnik,true,skalnik,true,0,4,0,0,0
201,closed,brunobord,false,brunobord,false,0,4,0,0,0
200,closed,atmos,false,tombell,false,23,1,0,2,20
197,closed,tombell,false,tombell,false,0,1,0,0,0
189,closed,pksunkara,false,tombell,false,0,1,0,0,0
187,closed,strass,false,tombell,false,2,6,2,0,0
186,closed,incanus,false,tombell,false,2,0,null,null,null
185,closed,alx,false,tombell,false,0,4,0,0,0
181,closed,caleywoods,false,atmos,false,0,8,64,0,64
180,closed,rossdeane,false,tombell,false,4,1,0,0,4
171,closed,gregplumbly,false,gregplumbly,false,0,3,0,0,0
169,closed,aashay,false,aashay,false,0,3,0,0,0
166,closed,lukesmith,false,atmos,false,0,17,1630,0,1630
163,closed,agrieser,false,agrieser,false,0,0,null,null,null
161,closed,mrtazz,false,mrtazz,false,0,1,0,0,0
160,closed,surma,false,tombell,false,12,0,null,null,null
159,closed,stuartf,false,tombell,false,3,6,0,0,3
157,closed,joshuajabbour,false,atmos,false,1,4,0,0,0
156,closed,strass,false,tombell,false,0,3,9,0,9
155,closed,vlpeng,false,atmos,false,0,15,1448,0,1448
153,closed,matiaskorhonen,false,atmos,false,0,5,1,0,1
151,closed,LILA-99,false,tombell,false,0,7,0,0,0
149,closed,LILA-99,false,tombell,false,1,7,1,0,0
139,closed,BrokenEnso,false,tombell,false,0,0,null,null,null
137,closed,fread2281,false,fread2281,false,0,2,0,0,0
132,closed,stuartf,false,atmos,false,1,9,0,0,0
131,closed,spier,false,tombell,false,7,4,0,0,7
130,closed,alexgodin,false,tombell,false,12,3,7,0,5
125,closed,blt,false,blt,false,0,1,0,0,0
122,closed,sbentzen,false,tombell,false,8,21,367,0,359
119,closed,jrimmer,false,jrimmer,false,2,3,1,0,0
116,closed,sbentzen,false,sbentzen,false,1,13,1,0,0
115,closed,kkost,false,atmos,false,17,2,1,17,1
114,closed,sbentzen,false,sbentzen,false,0,4,0,0,0
112,closed,searls,false,tombell,false,8,4,0,0,7
109,closed,kneath,false,atmos,false,18,3,8,9,0
108,closed,tbertz,false,tbertz,false,0,1,0,0,0
107,closed,tbertz,false,atmos,false,0,2,0,0,0
105,closed,cldwalker,false,atmos,false,0,1,0,0,0
102,closed,leto,false,leto,false,0,9,898,0,898
100,closed,eddanger,false,atmos,false,0,2,0,0,0
97,closed,jrgifford,false,atmos,false,1,11,1,0,0
96,closed,phyreman,false,phyreman,false,0,6,0,0,0
95,closed,bigbash,false,atmos,false,1,10,156,0,155
92,closed,avocade,false,atmos,false,1,6,2,0,0
91,closed,dannymcc,false,dannymcc,false,0,3,0,0,0
90,closed,dannymcc,false,atmos,false,1,4,0,0,1
89,closed,dannymcc,false,dannymcc,false,0,3,0,0,0
88,closed,tombell,false,atmos,false,1,0,null,null,null
84,closed,sethtrain,false,sethtrain,false,0,4,0,0,0
81,closed,OiNutter,false,atmos,false,2,2,0,2,0
78,closed,jrimmer,false,tombell,false,15,17,1004,0,988
77,closed,jrimmer,false,atmos,false,0,4,1,0,0
73,closed,jasford,false,atmos,false,2,2,0,0,0
72,closed,dcarley,false,dcarley,false,0,2,0,0,0
71,closed,dcarley,false,atmos,false,1,24,1270,0,1270
68,closed,zenshell,false,technoweenie,false,0,1,0,0,0
66,closed,davegoldberg,false,davegoldberg,false,1,6,4,0,3
65,closed,jk,false,jk,false,11,9,11,0,0
63,closed,jszwedko,false,jszwedko,false,0,2,0,0,0
62,closed,gsf,false,atmos,false,1,5,1,0,0
53,closed,technoweenie,false,technoweenie,false,0,6,0,0,0
51,closed,titanous,false,atmos,false,0,15,0,0,0
48,closed,tombell,false,tombell,false,0,3,0,0,0
47,closed,1stvamp,false,1stvamp,false,0,12,0,0,0
44,closed,dipth,false,dipth,false,0,6,1032,0,1032
42,closed,leifbladt,false,leifbladt,false,0,2,0,0,0
28,closed,skoch,false,atmos,false,0,3,0,0,0
27,closed,didip,false,atmos,false,0,6,0,0,0
24,closed,searls,false,searls,false,0,3,0,0,0
23,closed,searls,false,searls,false,0,3,0,0,0
20,closed,honza,false,atmos,false,0,11,0,0,0
18,closed,ethnt,false,atmos,false,2,10,2,0,0
17,closed,atmos,false,atmos,false,3,0,null,null,null
16,closed,atmos,false,tombell,false,14,4,2,1,11
15,closed,rtomayko,false,atmos,false,3,5,1,0,1
14,closed,sr,false,atmos,false,5,3,1004,0,999
11,closed,kneath,false,atmos,false,21,1,0,21,0
10,closed,mtodd,true,atmos,false,24,3,0,0,24
9,closed,mtodd,true,mtodd,true,0,3,0,0,0
8,closed,kneath,false,atmos,false,44,6,44,0,0
7,closed,kneath,false,atmos,false,41,3,1,40,0
4,closed,atmos,false,atmos,false,0,0,null,null,null
3,closed,benburkert,false,atmos,false,5,1,0,0,5
2,closed,kneath,false,atmos,false,0,2,0,0,0
1,closed,holman,false,holman,false,1,8,1,0,0
1318,closed,ParthKolekar,false,bkeepers,true,0,2,0,0,0
1310,closed,Akhilesh-Anb,false,bkeepers,true,3,4,3,0,0
1308,closed,makadeli,false,technicalpickles,true,0,1,0,0,0
1307,closed,jason-riddle,false,bkeepers,true,17,6,16,0,0
1305,closed,VictorQueiroz,false,stale[bot],false,142,3,92,43,7
1302,closed,codecat-9,false,codecat-9,false,0,0,null,null,null
1301,closed,rhoml,false,mose,false,62,3,62,0,0
1300,closed,sirtow,false,mose,false,73,1,0,70,2
1299,closed,lecodet,false,stale[bot],false,238,10,179,51,7
1298,closed,jadjay,false,stale[bot],false,177,6,294,75,191
1297,closed,rqc,false,stale[bot],false,237,9,149,80,7
1296,closed,shotah,false,mose,false,86,1,0,86,0
1295,closed,aphawk,false,bkeepers,true,86,2,28,57,0
1294,closed,itomaldonado,false,mose,false,88,2,0,88,0
1293,closed,shubham-srivastava-goku,false,bkeepers,true,79,3,11,68,0
1292,closed,tuyendt6,false,tuyendt6,false,107,4,106,0,0
1291,closed,maxpert,false,maxpert,false,32,2,19,12,0
1288,closed,zyf0330,false,zyf0330,false,0,0,null,null,null
1287,closed,Viper702,false,stale[bot],false,210,2,93,109,7
1285,closed,zyf0330,false,mose,false,122,6,4,118,0
1283,closed,mnp,false,mose,false,122,3,98,23,0
1282,closed,GGYaX,false,mose,false,122,7,139,97,114
1281,closed,Fire5,false,mose,false,133,1,0,133,0
1280,closed,shahp00ja,false,stale[bot],false,244,6,346,2,104
1279,closed,javiersuweijie,false,stale[bot],false,163,1,0,155,8
1278,closed,steowens,false,stale[bot],false,214,3,203,4,7
1277,closed,krishna1990fis,false,mose,false,143,2,136,6,0
1271,closed,hbrls,false,bkeepers,true,151,3,0,10,140
1270,closed,willqad,false,bkeepers,true,151,2,141,10,0
1269,closed,TraGicCode,false,bkeepers,true,152,4,411,11,270
1262,closed,plaffous,false,plaffous,false,0,0,null,null,null
1261,closed,imayobrown,false,imayobrown,false,6,2,1,5,0
1260,closed,AzCii,false,mose,false,324,17,317,32,25
1259,closed,miklb,false,mose,false,183,3,183,0,0
1257,closed,latazzajones,false,latazzajones,false,0,2,1,0,1
1254,closed,arindamdc,false,bkeepers,true,185,2,180,4,0
1253,closed,muskacirca,false,mose,false,204,4,204,0,0
1252,closed,jonathanrelf,false,jonathanrelf,false,6,2,0,6,0
1251,closed,thebeline,false,bkeepers,true,192,2,191,0,0
1250,closed,zackrowe,false,bkeepers,true,192,2,192,0,0
1249,closed,jy2008,false,technicalpickles,true,0,1,0,0,0
1248,closed,richardyanhao,false,richardyanhao,false,2,2,1,0,0
1247,closed,Jasmine2010,false,mose,false,212,3,207,5,0
1246,closed,kevinkuszyk,false,mose,false,212,4,209,2,0
1245,closed,p00j4,false,bkeepers,true,200,3,198,2,0
1244,closed,gustavopinto,false,bkeepers,true,201,5,238,7,44
1243,closed,kevinkuszyk,false,technicalpickles,true,7,2,0,7,0
1242,closed,traimo,false,technicalpickles,true,24,2,0,24,0
1241,closed,digininja,false,mose,false,229,2,0,229,0
1238,closed,shimmerjs,false,stale[bot],false,265,1,0,256,8
1237,closed,mtc2013,false,technicalpickles,true,253,1,0,253,0
1236,closed,naokibeats,false,stale[bot],false,354,2,91,255,7
1235,closed,davidawad,false,davidawad,false,0,1,0,0,0
1234,closed,mchristensen76,false,stale[bot],false,287,1,0,278,8
1233,closed,vicboyv,false,stale[bot],false,460,6,184,269,7
1232,closed,xxlv,false,xxlv,false,0,2,0,0,0
1231,closed,shanmukhateja,false,shanmukhateja,false,118,1,0,0,118
1230,closed,sheluchin,false,mose,false,275,1,0,275,0
1229,closed,JonathanRosado,false,stale[bot],false,452,12,169,276,7
1227,closed,jlobos,false,mose,false,277,1,0,277,0
1226,closed,CorruptComputer,false,bkeepers,true,275,3,232,43,0
1224,closed,Saelvarath,false,stale[bot],false,469,4,181,280,7
1223,closed,ngawor,false,stale[bot],false,384,4,375,1,7
1220,closed,thomasrussellmurphy,false,thomasrussellmurphy,false,0,1,0,0,0
1219,closed,twellspring,false,stale[bot],false,313,2,302,2,8
1218,closed,angelalukic,false,angelalukic,false,1,4,0,0,0
1217,closed,chutes,false,bkeepers,true,277,10,277,0,0
1216,closed,jonfreedman,false,bkeepers,true,290,2,278,11,0
1213,closed,khanly,false,bkeepers,true,289,5,286,3,0
1212,closed,wargamesqcf,false,mose,false,305,3,0,305,0
1211,closed,gmatoshp,false,bkeepers,true,295,0,null,null,null
1210,closed,technicalpickles,true,technicalpickles,true,256,1,0,2,254
1208,closed,colt05,false,mose,false,328,1,0,324,4
1207,closed,SummerSun,false,bkeepers,true,323,2,297,26,0
1205,closed,antdude,false,bkeepers,true,317,3,279,37,0
1204,closed,EugeneLiang,false,technicalpickles,true,342,3,329,13,0
1201,closed,baruKV,false,baruKV,false,0,1,0,0,0
1199,closed,TobiTenno,false,technicalpickles,true,350,1,0,350,0
1198,closed,ngawor,false,ngawor,false,1,1,0,0,0
1195,closed,punit1108,false,bkeepers,true,340,2,340,0,0
1194,closed,ngzaharias,false,ngzaharias,false,17,3,17,0,0
1193,closed,Buzzele,false,bkeepers,true,343,3,176,166,0
1192,closed,bharadwajh,false,bkeepers,true,364,2,364,0,0
1191,closed,gasolin,false,bkeepers,true,347,2,345,1,0
1190,closed,chuckdries,false,technicalpickles,true,4,10,4,0,0
1184,closed,bdcwq,false,bkeepers,true,360,1,0,14,345
1183,closed,justdaver,false,justdaver,false,0,6,4,0,4
1182,closed,shigemk2,false,technicalpickles,true,15,2,0,15,0
1181,closed,ivadim,false,bkeepers,true,371,1,0,371,0
1180,closed,TinajaLabs,false,stale[bot],false,587,34,579,1,7
1179,closed,TinajaLabs,false,bkeepers,true,362,7,345,17,0
1178,closed,sylvesterjakubowski,false,stale[bot],false,484,6,477,0,7
1177,closed,Julitta,false,Julitta,false,0,6,0,0,0
1176,closed,sclown,false,bkeepers,true,377,1,0,377,0
1175,closed,deb0rian,false,mose,false,388,1,0,388,0
1173,closed,richardwlu,false,stale[bot],false,414,8,405,0,8
1172,closed,munzerelli,false,technicalpickles,true,392,3,1,390,0
1170,closed,khoi-thinh,false,technicalpickles,true,34,5,683,0,649
1169,closed,reidharry,false,bkeepers,true,380,5,379,1,0
1168,closed,chen-ye,false,bkeepers,true,392,8,392,0,0
1167,closed,MohamedBassem,false,bkeepers,true,392,1,0,392,0
1165,closed,crazydocomo,false,crazydocomo,false,0,1,0,0,0
1163,closed,vinhlh,false,vinhlh,false,0,0,null,null,null
1160,closed,gasolin,false,bkeepers,true,412,1,0,412,0
